student_id,name,branch,cgpa,avg_test_score,technical_score,aptitude_score,num_projects,num_internships,skills,placed,company,salary
S1593,Diya,IT,9.15,74.75,60.74,78.68,1,0,"HTML, Node, Express",1,Infosys,493876
S0214,Rahul,MECH,7.32,90.11,81.32,64.73,4,0,"SolidWorks, AutoCAD, Python",1,HCL,454913
S0512,Karan,CIVIL,7.87,79.55,62.0,62.61,2,1,"STAAD, Revit, AutoCAD",0,,0
S1392,Rahul,CSE,6.36,57.06,95.55,61.13,2,0,"DL, DataScience, ML",1,Infosys,511760
S1365,Rohan,MECH,7.22,55.01,78.15,68.51,3,1,"AutoCAD, Python, SolidWorks",1,HCL,444500
S1770,Isha,IT,6.67,69.31,71.14,56.91,3,2,"React, HTML, Java",1,Wipro,491535
S0886,Nikhil,IT,8.84,75.64,65.94,71.87,4,0,"HTML, Express, CSS",1,Infosys,575911
S0079,Rahul,ECE,6.73,73.98,82.49,73.4,4,1,"Verilog, C, VLSI",1,Infosys,523398
S0209,Nikhil,CIVIL,7.62,84.56,78.65,64.86,1,1,"STAAD, AutoCAD, Surveying",1,TCS,575821
S0138,Nikhil,ECE,8.3,70.19,95.4,66.21,5,1,"VLSI, Embedded, Verilog",1,Wipro,427648
S0265,Ananya,ECE,7.26,68.99,80.49,73.52,2,0,"C++, VLSI, C",0,,0
S1153,Rahul,ECE,6.88,73.14,68.53,56.66,3,0,"C, Verilog, Embedded",0,,0
S0330,Aarav,CSE,6.95,70.97,60.61,73.14,4,1,"DL, Python, SQL",1,TCS,503685
S1953,Ananya,CSE,8.15,79.41,57.54,65.5,5,2,"Python, DL, ML",0,,0
S0960,Aisha,IT,7.87,66.07,70.93,64.77,3,2,"Node, React, HTML",0,,0
S1905,Rohan,IT,9.49,79.69,86.95,62.36,4,1,"Java, CSS, HTML",0,,0
S0326,Aisha,CSE,6.27,81.35,68.87,81.2,1,1,"SQL, ML, DataScience",1,Infosys,469810
S0498,Aisha,ECE,8.11,56.97,85.55,86.86,4,2,"VLSI, Verilog, Embedded",1,Wipro,542598
S1967,Nikhil,CIVIL,7.8,69.24,79.62,53.43,2,1,"STAAD, Revit, Surveying",1,Infosys,473330
S1036,Ananya,CSE,8.68,62.66,60.03,66.32,4,0,"Python, SQL, DL",1,Infosys,354255
S1844,Ananya,ECE,8.09,55.67,83.37,82.38,1,2,"C, VLSI, Embedded",0,,0
S1884,Rahul,CSE,6.94,69.81,78.21,72.38,3,1,"C++, Python, ML",1,Wipro,510184
S0083,Nikhil,CIVIL,7.66,51.75,67.25,79.28,4,1,"Surveying, STAAD, AutoCAD",1,Wipro,520741
S1883,Aarav,CSE,6.51,58.15,85.0,59.31,2,2,"DataScience, SQL, DL",0,,0
S1573,Diya,CIVIL,7.04,62.85,67.66,63.23,2,1,"Revit, Surveying, AutoCAD",1,HCL,395965
S1928,Karan,CIVIL,8.19,69.01,71.89,57.62,3,0,"Revit, Surveying, AutoCAD",1,Wipro,573232
S0173,Karan,IT,6.42,68.56,75.05,80.94,2,0,"Node, React, Express",1,Infosys,387420
S0003,Ananya,ECE,8.23,61.58,72.9,79.1,3,1,"Embedded, C++, Verilog",1,Wipro,476471
S0080,Rohan,CIVIL,9.69,49.05,84.87,47.32,2,0,"Surveying, STAAD, AutoCAD",1,TCS,585065
S1378,Priya,CSE,7.04,58.69,84.84,61.0,2,1,"DL, Python, C++",0,,0
S1896,Priya,ECE,7.22,61.28,70.34,48.47,2,1,"C++, VLSI, C",0,,0
S1111,Isha,MECH,7.8,68.13,72.77,69.12,3,0,"AutoCAD, SolidWorks, MATLAB",1,Wipro,510708
S0363,Nikhil,ECE,6.75,75.99,47.33,75.37,2,1,"C, Verilog, Embedded",1,TCS,434582
S1815,Aarav,MECH,7.48,49.78,86.83,58.66,5,2,"MATLAB, AutoCAD, SolidWorks",1,HCL,397201
S1818,Ananya,CIVIL,7.69,75.88,67.6,62.48,4,1,"STAAD, Revit, AutoCAD",1,Infosys,491742
S0784,Aarav,MECH,10.0,89.48,59.57,63.44,2,1,"MATLAB, AutoCAD, Python",1,Wipro,364666
S1124,Rohan,MECH,5.86,55.45,75.48,58.13,4,1,"SolidWorks, Python, AutoCAD",0,,0
S0552,Nikhil,CIVIL,7.45,63.56,51.3,47.78,3,1,"AutoCAD, Revit, STAAD",1,TCS,423183
S1412,Priya,MECH,10.0,40.0,73.71,79.8,3,1,"MATLAB, SolidWorks, AutoCAD",0,,0
S0769,Nikhil,MECH,5.78,64.34,86.84,75.77,3,0,"MATLAB, SolidWorks, AutoCAD",0,,0
S1204,Ananya,CSE,6.74,83.98,82.45,62.15,3,1,"C++, DataScience, ML",0,,0
S1144,Aisha,ECE,7.85,70.43,67.83,55.53,3,1,"C++, Verilog, Embedded",0,,0
S1210,Nikhil,IT,7.35,70.59,70.5,69.37,2,2,"Express, Node, React",0,,0
S1117,Diya,MECH,6.89,61.05,97.03,62.78,2,1,"SolidWorks, MATLAB, AutoCAD",1,Wipro,523202
S1532,Aarav,CSE,7.48,81.95,88.6,62.5,2,0,"DataScience, ML, DL",1,HCL,432828
S0852,Priya,MECH,6.0,80.62,75.96,66.56,3,1,"MATLAB, AutoCAD, Python",0,,0
S1983,Karan,MECH,6.48,75.72,66.03,64.04,1,2,"SolidWorks, MATLAB, Python",0,,0
S0075,Ananya,CSE,8.22,61.41,93.87,80.53,2,1,"DL, C++, Python",1,TCS,599839
S0611,Priya,CIVIL,8.83,79.35,59.75,69.77,2,1,"STAAD, Revit, Surveying",1,Wipro,417883
S0341,Isha,CSE,9.46,86.33,91.48,87.85,3,1,"Python, ML, SQL",0,,0
S1640,Ananya,MECH,9.42,82.2,59.22,60.65,1,1,"SolidWorks, Python, AutoCAD",0,,0
S1837,Rohan,IT,8.2,91.78,84.57,67.1,4,0,"Express, HTML, React",0,,0
S0089,Nikhil,MECH,7.25,61.0,88.13,64.6,3,1,"Python, AutoCAD, SolidWorks",1,TCS,350932
S0922,Priya,CSE,7.21,64.14,66.59,85.29,3,2,"DataScience, Python, DL",1,Infosys,581600
S1095,Diya,CSE,6.89,62.66,69.06,78.32,1,2,"ML, DL, SQL",1,Wipro,490895
S0702,Karan,ECE,5.57,87.35,60.84,59.24,5,2,"Verilog, Embedded, VLSI",1,Wipro,475016
S0296,Ananya,CIVIL,6.51,65.52,68.37,51.99,3,0,"Surveying, STAAD, Revit",0,,0
S1792,Priya,MECH,6.21,72.48,76.65,90.28,3,0,"SolidWorks, AutoCAD, Python",1,Wipro,507955
S0191,Nikhil,CSE,8.07,72.14,60.88,50.33,2,1,"SQL, DataScience, C++",0,,0
S0756,Ananya,ECE,8.13,71.98,49.01,92.21,5,1,"C++, Verilog, C",1,HCL,545806
S0677,Isha,IT,8.12,70.11,77.07,53.82,4,1,"CSS, Java, HTML",1,Infosys,499605
S0434,Aisha,CSE,9.69,65.34,86.74,35.0,2,0,"Python, DL, DataScience",1,HCL,404344
S0866,Priya,MECH,6.91,84.94,74.98,78.17,2,1,"AutoCAD, Python, SolidWorks",1,Wipro,580948
S1024,Nikhil,ECE,9.34,83.86,70.67,50.71,3,0,"C, Embedded, C++",1,TCS,587333
S0689,Isha,MECH,7.22,65.57,73.95,76.29,2,1,"AutoCAD, SolidWorks, Python",1,TCS,523146
S1106,Isha,ECE,6.57,80.38,67.91,74.6,3,0,"Embedded, C, Verilog",1,Wipro,467524
S0559,Rohan,CSE,7.91,74.91,85.58,58.7,4,2,"Python, C++, SQL",1,TCS,533248
S1377,Rahul,IT,8.98,84.24,73.4,68.67,5,0,"CSS, Express, Java",1,TCS,379152
S0452,Rahul,CIVIL,8.65,64.66,66.77,75.6,3,2,"Revit, STAAD, Surveying",1,HCL,483919
S0062,Isha,IT,6.25,93.92,76.21,73.31,2,1,"Express, Node, Java",0,,0
S0297,Karan,MECH,8.24,58.78,74.01,70.57,4,2,"MATLAB, AutoCAD, SolidWorks",1,Infosys,540219
S1107,Aarav,CSE,6.98,73.27,63.77,77.79,1,1,"DL, ML, DataScience",1,HCL,412205
S0498,Aisha,ECE,8.11,56.97,85.55,86.86,4,2,"VLSI, Verilog, Embedded",1,Wipro,542598
S0306,Aisha,ECE,9.17,53.65,71.11,67.74,3,1,"VLSI, C++, Verilog",1,Infosys,559610
S0721,Rohan,ECE,8.86,65.8,58.82,56.26,4,2,"VLSI, C, C++",1,TCS,351507
S0780,Ananya,CSE,8.04,69.27,77.55,63.5,4,1,"Python, DataScience, DL",0,,0
S0723,Nikhil,ECE,9.17,70.88,65.07,80.83,3,1,"C++, Embedded, Verilog",1,TCS,359142
S1602,Nikhil,IT,8.82,76.13,66.9,76.61,1,1,"Java, HTML, CSS",1,Infosys,497753
S1004,Rohan,IT,7.98,77.76,71.56,60.68,1,1,"Express, CSS, Node",0,,0
S1479,Priya,IT,5.5,63.39,73.75,71.38,1,1,"CSS, Java, Node",0,,0
S1521,Diya,MECH,6.78,68.78,76.63,84.77,2,1,"AutoCAD, Python, SolidWorks",0,,0
S1358,Rohan,ECE,7.39,52.07,56.6,51.63,2,0,"Verilog, VLSI, C++",1,Wipro,583066
S1815,Aarav,MECH,7.48,49.78,86.83,58.66,5,2,"MATLAB, AutoCAD, SolidWorks",1,HCL,397201
S0568,Aisha,CSE,8.57,61.71,52.55,53.0,3,0,"Python, DataScience, C++",1,Wipro,505603
S1124,Rohan,MECH,5.86,55.45,75.48,58.13,4,1,"SolidWorks, Python, AutoCAD",0,,0
S1924,Diya,ECE,6.98,54.88,90.44,80.79,3,1,"C, C++, Embedded",1,TCS,377367
S0557,Priya,CIVIL,8.35,65.56,77.97,67.78,4,1,"AutoCAD, Surveying, Revit",0,,0
S0299,Ananya,IT,8.12,72.81,72.63,86.11,3,1,"Node, Java, React",1,TCS,413874
S0769,Nikhil,MECH,5.78,64.34,86.84,75.77,3,0,"MATLAB, SolidWorks, AutoCAD",0,,0
S1476,Rahul,CSE,8.03,81.34,50.13,49.45,1,1,"DL, ML, Python",1,TCS,513151
S0218,Aisha,IT,9.38,56.74,71.79,71.74,3,1,"Express, Java, HTML",0,,0
S1564,Karan,IT,8.54,59.76,75.24,74.78,5,1,"HTML, Node, Java",1,Infosys,442757
S0194,Aisha,CSE,7.59,60.19,75.56,89.98,3,1,"SQL, C++, DataScience",1,HCL,363215
S1767,Aarav,MECH,7.74,73.64,77.62,56.64,3,1,"MATLAB, AutoCAD, SolidWorks",1,TCS,483865
S1913,Aarav,IT,6.49,64.44,69.05,62.86,3,1,"Express, HTML, React",1,HCL,461614
S1224,Aisha,CIVIL,6.87,65.07,77.93,86.5,2,0,"AutoCAD, STAAD, Revit",1,Infosys,512310
S1227,Rahul,CIVIL,5.5,67.65,74.66,67.47,4,1,"STAAD, AutoCAD, Surveying",1,TCS,558705
S1032,Karan,CSE,8.65,70.84,65.67,68.47,4,1,"SQL, C++, ML",1,TCS,368371
S1932,Rohan,ECE,8.73,53.06,78.97,90.57,5,0,"VLSI, Verilog, C",1,Wipro,406230
S1380,Aarav,ECE,7.2,74.55,63.28,63.83,4,1,"C++, Verilog, Embedded",1,HCL,592194
S0895,Aarav,ECE,7.64,62.39,63.32,68.96,3,0,"C, Embedded, Verilog",1,Wipro,391199
S0878,Isha,ECE,8.55,77.97,51.65,48.34,2,1,"C, Verilog, Embedded",0,,0
S1630,Aarav,IT,6.4,65.35,73.7,79.03,2,0,"HTML, Java, React",1,HCL,359274
S1288,Ananya,IT,8.65,64.09,79.77,64.1,2,1,"Java, CSS, HTML",1,Wipro,397219
S1331,Ananya,CSE,7.66,87.64,92.02,63.18,3,1,"DataScience, SQL, ML",1,HCL,571795
S0275,Ananya,ECE,8.11,73.95,64.86,95.0,5,1,"Embedded, C++, C",1,HCL,559424
S1367,Nikhil,CSE,7.16,84.29,55.21,78.27,2,1,"Python, ML, DataScience",1,Wipro,350720
S1459,Aisha,IT,7.23,71.3,71.89,73.13,5,0,"HTML, Node, CSS",1,Wipro,360862
S0298,Karan,CSE,8.99,78.02,74.13,65.64,1,0,"Python, DL, ML",1,HCL,358278
S0754,Rahul,IT,7.96,71.15,72.97,85.82,1,2,"Java, Node, CSS",0,,0
S1196,Aisha,CIVIL,8.62,65.01,83.78,53.49,3,1,"STAAD, Revit, AutoCAD",0,,0
S0558,Rohan,CSE,8.47,77.81,58.46,83.61,5,1,"ML, DataScience, Python",1,Wipro,408545
S0715,Rohan,CSE,7.07,67.39,62.92,57.03,1,1,"DL, ML, C++",1,Infosys,559317
S1293,Rahul,CSE,6.93,80.7,72.69,90.06,4,1,"DataScience, C++, ML",1,TCS,499745
S0011,Isha,CIVIL,6.31,77.3,59.85,80.79,3,0,"AutoCAD, Surveying, STAAD",1,Infosys,553105
S1132,Aarav,CIVIL,6.64,55.29,76.73,76.88,3,1,"AutoCAD, STAAD, Revit",1,Infosys,381593
S1642,Aisha,MECH,8.23,79.49,92.97,61.04,2,1,"MATLAB, SolidWorks, Python",1,HCL,364012
S1628,Ananya,CIVIL,7.15,66.73,65.68,72.09,4,1,"Revit, Surveying, AutoCAD",0,,0
S1411,Rahul,CIVIL,6.57,61.95,67.44,69.25,1,2,"Surveying, STAAD, AutoCAD",0,,0
S1145,Rohan,ECE,7.73,74.56,77.12,71.15,5,0,"C++, Verilog, Embedded",1,TCS,366601
S1950,Aisha,IT,7.16,78.69,71.36,83.09,1,0,"Express, HTML, React",0,,0
S0028,Aarav,IT,5.96,61.63,85.2,83.08,2,1,"Node, CSS, HTML",1,HCL,413531
S1937,Rohan,CSE,8.59,76.02,62.81,77.85,3,2,"ML, C++, DL",1,Infosys,389448
S1930,Diya,IT,5.58,73.92,85.44,54.33,4,1,"Express, HTML, CSS",1,TCS,525171
S0486,Rahul,MECH,9.25,84.6,63.58,51.7,5,0,"AutoCAD, MATLAB, SolidWorks",1,Infosys,505510
S1198,Priya,ECE,7.11,75.59,54.8,73.56,3,1,"C, VLSI, Embedded",0,,0
S0508,Nikhil,IT,7.87,77.88,84.17,84.34,3,0,"React, Express, CSS",1,HCL,372731
S0046,Nikhil,CSE,5.5,84.6,68.03,88.43,3,0,"SQL, C++, ML",1,TCS,565637
S0572,Aisha,CSE,8.19,64.62,75.79,71.64,2,1,"Python, DataScience, DL",1,TCS,475936
S1022,Aisha,MECH,6.47,66.28,75.82,55.95,4,0,"AutoCAD, Python, MATLAB",0,,0
S0116,Aisha,CSE,7.05,78.6,71.87,71.16,4,0,"DataScience, Python, SQL",1,Infosys,402616
S0427,Karan,MECH,8.79,84.93,72.2,63.46,3,2,"Python, AutoCAD, MATLAB",1,TCS,364939
S1554,Karan,ECE,8.06,61.03,83.44,70.25,5,1,"C++, VLSI, Verilog",1,Infosys,526903
S0779,Nikhil,IT,5.8,76.03,55.69,68.48,2,1,"Java, Node, HTML",1,Infosys,493129
S1962,Karan,CSE,9.3,75.18,53.55,75.15,2,0,"SQL, Python, DataScience",1,Infosys,384176
S0144,Priya,IT,7.77,81.76,50.54,86.68,2,0,"Express, Node, HTML",0,,0
S0275,Ananya,ECE,8.11,73.95,64.86,95.0,5,1,"Embedded, C++, C",1,HCL,559424
S0546,Aisha,CIVIL,9.35,85.84,61.4,38.44,3,1,"STAAD, Revit, Surveying",1,Wipro,540944
S1077,Diya,MECH,8.09,87.36,71.79,64.86,2,1,"AutoCAD, MATLAB, Python",0,,0
S1181,Aisha,CSE,7.27,51.02,80.27,46.7,2,2,"Python, DL, ML",0,,0
S1496,Aarav,MECH,7.06,90.12,69.49,77.22,1,2,"SolidWorks, MATLAB, Python",0,,0
S1005,Ananya,CSE,6.61,73.55,87.9,77.0,1,1,"SQL, Python, C++",1,Infosys,580338
S1291,Aisha,CSE,6.14,66.74,88.08,61.22,2,1,"SQL, DL, DataScience",1,Wipro,593407
S1648,Karan,CIVIL,6.03,85.3,86.26,81.92,3,1,"AutoCAD, Revit, Surveying",1,TCS,432687
S1936,Diya,CIVIL,6.32,75.25,73.47,69.8,2,1,"Revit, STAAD, AutoCAD",1,Wipro,400739
S0697,Aarav,ECE,6.93,59.41,71.13,55.02,2,1,"Embedded, VLSI, Verilog",0,,0
S1611,Isha,ECE,7.65,53.98,72.99,81.13,3,1,"C, VLSI, C++",1,Wipro,426053
S0345,Rahul,CIVIL,7.15,64.82,68.45,54.89,2,1,"AutoCAD, STAAD, Revit",1,Infosys,449344
S1469,Priya,CSE,7.35,62.19,68.96,89.66,4,1,"Python, SQL, C++",1,Infosys,353740
S0122,Priya,MECH,7.07,75.85,56.11,81.39,3,1,"AutoCAD, MATLAB, Python",0,,0
S0558,Rohan,CSE,8.47,77.81,58.46,83.61,5,1,"ML, DataScience, Python",1,Wipro,408545
S1739,Nikhil,CSE,9.08,65.13,55.23,62.1,2,0,"C++, ML, DataScience",1,Wipro,436761
S1666,Priya,CSE,8.36,73.96,79.91,62.67,3,0,"ML, C++, DataScience",0,,0
S0748,Diya,CSE,8.54,67.34,56.65,60.6,2,2,"ML, C++, SQL",0,,0
S1654,Diya,CSE,9.18,84.4,71.98,61.05,3,1,"Python, DL, C++",1,Infosys,524383
S1465,Priya,CIVIL,7.82,73.68,55.72,76.64,5,0,"Surveying, Revit, AutoCAD",1,HCL,432663
S0718,Rahul,CSE,8.56,77.58,74.33,63.88,3,1,"DL, ML, C++",0,,0
S1383,Aarav,MECH,7.89,56.12,96.11,56.07,4,1,"Python, AutoCAD, SolidWorks",0,,0
S0734,Diya,CSE,7.9,67.39,85.44,68.81,1,1,"DL, DataScience, C++",1,Infosys,375986
S1932,Rohan,ECE,8.73,53.06,78.97,90.57,5,0,"VLSI, Verilog, C",1,Wipro,406230
S1796,Aisha,CSE,6.53,62.4,61.34,66.6,3,2,"Python, C++, DL",0,,0
S0643,Rahul,IT,7.82,72.43,100.0,77.57,2,1,"HTML, CSS, Node",0,,0
S1728,Karan,ECE,8.91,71.19,76.51,80.57,4,1,"Verilog, VLSI, Embedded",1,TCS,424372
S0642,Isha,IT,8.26,75.46,79.45,61.58,3,1,"React, HTML, Node",0,,0
S1544,Ananya,CIVIL,8.24,67.53,51.11,85.35,4,0,"STAAD, AutoCAD, Revit",1,Infosys,509243
S1451,Diya,MECH,8.9,56.48,90.31,35.0,3,2,"AutoCAD, Python, MATLAB",1,Wipro,569144
S1253,Diya,CSE,7.49,95.0,70.52,70.23,5,1,"SQL, ML, C++",1,TCS,552327
S0317,Rohan,MECH,7.81,61.37,64.98,74.04,4,1,"SolidWorks, AutoCAD, MATLAB",1,Wipro,539345
S0721,Rohan,ECE,8.86,65.8,58.82,56.26,4,2,"VLSI, C, C++",1,TCS,351507
S0772,Karan,CSE,6.97,83.75,65.71,62.81,3,1,"ML, SQL, Python",1,Infosys,559755
S1837,Rohan,IT,8.2,91.78,84.57,67.1,4,0,"Express, HTML, React",0,,0
S0353,Nikhil,CIVIL,6.18,65.96,58.77,72.84,2,2,"STAAD, Revit, Surveying",1,HCL,553043
S1032,Karan,CSE,8.65,70.84,65.67,68.47,4,1,"SQL, C++, ML",1,TCS,368371
S0704,Rohan,CSE,5.67,80.99,55.86,54.62,3,0,"DataScience, SQL, DL",0,,0
S1681,Diya,MECH,6.77,62.13,68.04,77.09,2,1,"AutoCAD, MATLAB, SolidWorks",1,Infosys,402132
S0700,Diya,IT,8.52,60.12,71.97,57.77,3,2,"Java, React, Express",0,,0
S0380,Karan,CIVIL,8.49,76.38,69.17,69.01,3,2,"STAAD, Revit, AutoCAD",0,,0
S1993,Aarav,ECE,6.85,75.37,75.69,80.66,5,1,"Verilog, C++, VLSI",1,Infosys,482632
S1824,Isha,CSE,7.62,63.05,59.54,70.18,2,2,"C++, DataScience, ML",0,,0
S0484,Aisha,ECE,5.55,70.21,78.03,80.4,3,1,"C, Embedded, C++",1,HCL,373609
S1649,Aarav,CIVIL,8.6,75.23,55.23,77.06,3,2,"STAAD, Surveying, Revit",0,,0
S1606,Rohan,CIVIL,6.67,91.42,82.39,80.47,5,1,"Surveying, STAAD, AutoCAD",1,TCS,498126
S0672,Karan,MECH,7.19,74.13,76.51,65.08,4,0,"AutoCAD, SolidWorks, MATLAB",1,HCL,466357
S0051,Karan,MECH,7.38,84.85,66.17,66.45,2,2,"Python, MATLAB, AutoCAD",0,,0
S1088,Priya,CSE,7.45,69.47,43.81,73.77,3,2,"C++, Python, DataScience",1,Wipro,449926
S0846,Diya,CIVIL,8.94,70.26,87.29,58.85,3,1,"STAAD, AutoCAD, Surveying",1,HCL,438537
S1339,Karan,CSE,7.01,66.93,58.34,62.69,4,1,"ML, C++, DL",1,Wipro,444626
S0748,Diya,CSE,8.54,67.34,56.65,60.6,2,2,"ML, C++, SQL",0,,0
S0504,Rahul,CSE,9.08,55.95,92.41,75.62,2,0,"Python, DataScience, ML",1,Wipro,401013
S1947,Karan,CSE,7.09,86.59,73.12,75.18,4,1,"ML, SQL, C++",1,Wipro,471453
S1457,Aarav,IT,7.32,56.61,79.71,36.19,2,1,"React, HTML, Express",1,Wipro,472671
S1339,Karan,CSE,7.01,66.93,58.34,62.69,4,1,"ML, C++, DL",1,Wipro,444626
S1759,Aisha,IT,6.83,69.38,80.68,59.56,2,2,"Express, React, Node",0,,0
S0693,Priya,CIVIL,6.84,77.13,76.45,59.94,1,0,"STAAD, Surveying, AutoCAD",1,Wipro,412149
S0607,Diya,CIVIL,6.75,50.07,74.54,65.77,3,0,"AutoCAD, Revit, STAAD",0,,0
S1127,Rahul,CIVIL,7.46,58.94,65.72,83.31,3,1,"Revit, Surveying, AutoCAD",0,,0
S1328,Aarav,CIVIL,5.72,85.65,77.38,57.78,2,2,"Revit, AutoCAD, Surveying",0,,0
S0391,Aisha,MECH,8.58,72.86,63.55,62.62,1,0,"Python, SolidWorks, AutoCAD",1,Infosys,427804
S0480,Priya,IT,5.76,80.17,60.5,84.73,3,1,"CSS, Node, HTML",1,Infosys,435309
S1363,Rohan,MECH,8.39,57.76,79.4,40.75,3,1,"MATLAB, Python, SolidWorks",1,HCL,463189
S0567,Diya,MECH,10.0,86.44,92.63,78.55,3,2,"Python, MATLAB, SolidWorks",1,Infosys,388294
S0491,Aarav,CSE,7.95,69.56,70.5,72.83,5,1,"DL, SQL, C++",1,Wipro,544776
S1089,Priya,ECE,8.3,63.74,93.9,43.49,4,0,"Embedded, C, C++",1,HCL,459376
S1126,Nikhil,CSE,7.55,67.65,76.78,90.75,3,0,"Python, C++, SQL",1,TCS,522807
S1826,Aarav,CSE,6.73,63.21,76.23,66.8,3,2,"DataScience, ML, SQL",1,TCS,558982
S1932,Rohan,ECE,8.73,53.06,78.97,90.57,5,0,"VLSI, Verilog, C",1,Wipro,406230
S1778,Isha,MECH,7.62,51.43,81.16,66.5,2,2,"AutoCAD, MATLAB, Python",0,,0
S1024,Nikhil,ECE,9.34,83.86,70.67,50.71,3,0,"C, Embedded, C++",1,TCS,587333
S0579,Priya,ECE,7.81,42.96,64.26,57.73,1,1,"Embedded, Verilog, C",1,HCL,389260
S0782,Rahul,MECH,8.07,54.91,62.72,79.17,3,2,"MATLAB, SolidWorks, Python",1,TCS,592867
S1758,Aarav,MECH,6.04,77.47,69.72,62.29,2,2,"Python, SolidWorks, MATLAB",0,,0
S1967,Nikhil,CIVIL,7.8,69.24,79.62,53.43,2,1,"STAAD, Revit, Surveying",1,Infosys,473330
S0827,Aisha,CSE,7.47,70.4,76.07,54.52,5,2,"DataScience, C++, ML",1,TCS,402159
S0899,Nikhil,ECE,6.88,63.5,75.44,70.12,2,2,"Verilog, C++, VLSI",1,Infosys,503955
S1223,Rohan,CIVIL,6.54,78.12,73.8,81.1,4,0,"AutoCAD, Revit, STAAD",1,Infosys,537972
S1639,Rohan,CIVIL,6.7,71.34,70.14,83.12,3,1,"Surveying, Revit, AutoCAD",0,,0
S1406,Ananya,CSE,8.8,60.79,65.88,72.64,4,2,"C++, DL, DataScience",1,Infosys,440352
S0244,Rahul,IT,8.14,63.65,60.74,46.07,1,2,"Express, Java, CSS",1,Infosys,595414
S0342,Nikhil,ECE,9.34,68.21,72.41,75.15,1,0,"Verilog, C, C++",1,HCL,391779
S0186,Aisha,MECH,5.96,80.92,83.58,76.62,3,0,"Python, SolidWorks, MATLAB",1,TCS,532585
S0137,Diya,CIVIL,7.06,56.28,66.88,84.6,3,1,"STAAD, Surveying, AutoCAD",1,HCL,436862
S1509,Aisha,CIVIL,7.54,86.61,60.96,79.7,3,1,"Surveying, STAAD, AutoCAD",0,,0
S0816,Rohan,CIVIL,8.02,81.13,56.71,73.14,2,1,"Surveying, Revit, AutoCAD",0,,0
S1262,Aisha,CIVIL,9.4,78.56,67.1,82.26,2,1,"Surveying, Revit, STAAD",1,Wipro,516951
S1850,Diya,CSE,7.11,54.1,90.8,81.84,5,1,"SQL, DataScience, C++",1,TCS,388003
S1182,Nikhil,MECH,7.51,72.76,74.64,68.37,2,1,"Python, SolidWorks, AutoCAD",1,Infosys,469665
S1269,Aisha,ECE,7.39,86.4,62.07,73.55,2,2,"VLSI, C, Embedded",1,HCL,358053
S1480,Diya,MECH,8.0,80.97,66.24,60.96,1,1,"Python, AutoCAD, MATLAB",0,,0
S0853,Priya,MECH,9.04,79.5,78.78,62.58,5,2,"MATLAB, Python, AutoCAD",1,Infosys,573824
S1557,Priya,CSE,6.63,63.57,78.75,80.59,4,1,"DL, SQL, DataScience",1,Wipro,520927
S0071,Karan,MECH,6.57,47.17,78.9,67.95,3,0,"SolidWorks, Python, MATLAB",1,HCL,436250
S1161,Isha,IT,6.33,74.31,81.95,74.92,1,0,"CSS, Express, React",1,TCS,527885
S0847,Isha,IT,6.35,68.17,67.58,80.6,3,1,"HTML, Express, CSS",1,Wipro,452052
S0420,Rohan,CSE,8.29,83.3,84.63,74.81,3,1,"C++, DataScience, ML",1,Infosys,561042
S0634,Diya,MECH,7.43,55.21,85.97,52.82,3,1,"AutoCAD, SolidWorks, MATLAB",0,,0
S0726,Priya,CIVIL,6.78,72.51,87.69,60.54,3,0,"Surveying, AutoCAD, STAAD",0,,0
S1753,Rohan,ECE,7.42,85.29,77.09,57.77,3,1,"VLSI, Embedded, C",0,,0
S1268,Aisha,CIVIL,5.9,69.81,77.65,39.96,4,0,"Revit, STAAD, AutoCAD",0,,0
S2000,Diya,IT,7.51,60.19,79.93,67.15,2,1,"Express, Node, HTML",0,,0
S0228,Isha,CIVIL,7.17,78.88,71.16,42.7,5,1,"Surveying, AutoCAD, STAAD",1,Wipro,577319
S1015,Rohan,MECH,6.85,72.08,85.4,61.79,2,0,"MATLAB, AutoCAD, SolidWorks",0,,0
S0207,Rohan,MECH,7.95,65.91,59.74,67.69,5,1,"Python, SolidWorks, AutoCAD",0,,0
S1133,Rohan,MECH,7.79,65.09,77.8,65.18,2,2,"Python, AutoCAD, MATLAB",1,Wipro,382978
S0469,Rohan,ECE,7.12,65.1,87.4,62.84,4,2,"C, C++, Embedded",1,HCL,596215
S1341,Nikhil,CSE,6.69,59.21,98.23,46.73,3,1,"Python, C++, SQL",1,Wipro,449838
S1437,Ananya,CSE,5.98,76.62,78.49,59.67,5,1,"C++, DL, Python",1,HCL,496797
S1569,Nikhil,IT,8.16,70.91,75.57,64.36,5,1,"Node, React, HTML",1,Wipro,406310
S0683,Aarav,CSE,5.54,55.5,72.94,69.44,4,1,"SQL, Python, C++",1,Infosys,445881
S1718,Ananya,IT,5.65,73.89,63.72,81.28,4,1,"Java, CSS, Node",1,Wipro,458684
S0970,Aarav,MECH,8.14,88.33,62.33,54.2,4,1,"MATLAB, AutoCAD, SolidWorks",0,,0
S0057,Karan,ECE,7.79,67.06,81.89,53.63,3,1,"Embedded, C++, VLSI",1,Infosys,454104
S1945,Ananya,CIVIL,8.71,63.37,91.23,70.9,2,2,"STAAD, Surveying, Revit",1,TCS,488756
S0243,Ananya,IT,9.19,51.72,76.37,51.6,3,1,"Express, Java, HTML",1,Wipro,551501
